ID,Price
11620533603,15.99
9808299600,32
10310363180,65
10365397028,36.99
10634081648,38.99
11195636164,16.99
10578653198,21.79
10312375950,129
10218535832,39.99
10561305975,49.99
10255185612,59.9
10000663202,81
10315662000,32.4
10699504086,30.47
10694453430,39.99
10620283205,29
10399573174,70
10113558120,55.99
9810138293,29.99
10509539619,149.99
10902798632,48
9503544085,21.99
10013251364,87.75
10182659550,72
10100339387,82.24
10238411820,69.45
10275202812,137.68
10190038654,86.83
10174774202,60.5
10229342305,85.03
10034436286,85.05
9662791119,87.6
8810607000,149
8337738240,69.94
8451228950,71.55
8430742782,72.6
8323817195,72.08
8073458481,69.7
7500376176,82.23
8206805878,149
8072579656,69.2
7650358837,86.83
7772386462,84.89
7779035355,137.67
7737830115,68.94
6909538974,99
7135603064,19.95
7526808473,49.99
7534325867,6805
6796971990,1565.15
6704461434,63.99
7254505067,19.99
7208406719,52.48
6843353924,30.21
7049084308,24.94
6978524072,24.99
8326933812,95
8317230356,22
8304000852,24
8286267327,69.99
7855629815,140
7712151171,39.99
7958687808,119.95
7846433315,81.49
7928102950,259.99
7905832725,119
7983960982,310.99
7869180480,169.99
7963443153,172.54
7903422086,79.29
7796513249,60.83
7704183118,99.99
7644702125,46.99
7382675346,77.99
7168656262,129.99
7090150172,44.99
7045871925,22.4
7326517067,21.95
7335179952,69.99
7298672082,85
5923615602,23.99
6232801684,49.45
6178428029,97.58
5791419543,243.95
5752294437,155
6023351178,46.99
5506313797,56.98
5604036051,76.6
5641613449,100
5824866676,55
5808861023,55
5670830650,99.99
5718579640,450
5589580215,34.99
4611917257,89.99
5318033925,89.25
5321874506,105
5234667259,92.46
5802302128,12
6522974948,14.99
6674473792,59.99
6278792387,69.99
6074116360,134.98
6353700029,129.99
6312896984,159.99
6284666435,275
6187034895,109.99
6231920621,74.99
6350012525,34.99
5857079867,87.5
5822776642,107.95
5542720307,139
5593864954,149
5683724524,108.99
5690810165,107.99
5821425472,27.99
5716625927,26.99
5570422954,33.99
5554777406,97.99
5518951942,59.95
5463474513,99.95
5590798951,249
5609810850,52
5730133343,65
5795543101,152.03
5598956479,151.03
5633629021,111.72
5625308533,88.88
5669111766,22.82
5712906334,12.99
5725217915,5.99
5737967927,29.99
5706165793,40
5706978471,22.99
6214911439,130
6294422409,42.99
6716604600,52.99
6662964359,32.99
6727963028,20.99
7325371780,38.99
7479335238,18.99
7325147499,109
7402205099,20
7290260762,8
7897757908,4.95
8007248676,90
8094125581,89.99
8487587033,4.25
8580309812,57.16
8249183077,85.98
8478552324,110
8409353268,44.11
8428206589,34.99
8445489607,46.99
8358149331,32.58
8412294411,95.62
8155307439,55
7564343900,110
7737046327,85
7445594334,67.99
7649361650,148.47
7642482234,147.47
7886300055,219
7851200010,64.45
7726000792,28.95
7678074490,42.9
7691773955,38.99
7788609493,76.99
7684029467,77.27
7536340173,72.9
7331658430,55
7525767735,130
7737366940,119
7730991679,130
7813280835,64.99
8296103745,76.98
8311317901,38.99
8444194978,101.45
8372189412,111.48
8187107456,135
8199437572,49.5
8258179220,34.99
8108140914,87.5
8120056626,126.47
8118679451,104.85
8020234277,49.99
8220889623,109.99
8245635914,65
8154265678,67.56
8062877468,Sz 10 D
8094883399,22.94
8034806880,24.98
8119394873,15.97
8196212862,11.97
8195599907,9.99
8137808455,44.99
8118204691,65
8111799946,7.95
8086153118,4.99
7857489687,42.98
7851574790,32
7784669228,45
7761289329,33
7656826297,21.56
7646390353,425
7420859009,143.99
7670841007,186.99
7786796032,34.95
7716181169,34.95
7683520602,19.95
7713117798,31.45
7671275262,12.99
7663383046,114.99
7721014780,114.99
7771958458,150
7732619577,125
7757394871,84.95
7567178700,198.89
7481336243,29.5
7181459812,22.99
6649282620,22.99
6533519507,45
6833965310,29.5
6468997661,107.16
6072259848,160
6387510426,103.49
6741573447,114.99
6812929386,180
6772889206,48.85
6564528885,259
6700963067,129.14
6626339378,225
6748171027,225
6744868296,129.14
6703031046,12.99
6714458468,94.18
6660385523,123.86
6312801960,79.16
6276309535,104.38
6311703012,29.99
6315859936,28.99
6477467310,65
6395641762,25.99
6417500778,49.99
6385589802,39.99
6285637995,120
6296101902,43.99
6352285708,48.99
6359504769,31.99
6334873398,35.99
6353614254,38.99
6340778582,251.75
6309195218,45.5
6187570806,60
6073910021,63.98
5638918842,137
5246779621,54.99
5436072002,29.19
5303651275,25.99
5349637034,378
5798754889,338.05
5632911451,282.9
5479902023,324
5386071486,287.9
5322075836,402
5025729375,169
5004177243,159.99
5158621325,49.99
5115688242,44.99
5003085408,45.99
4796851775,34.99
4389218291,87.5
4279040870,10.49
4408130777,59.83
4490819565,52.99
4715887222,66.49
4878718500,18.98
4833830847,149.95
4844961125,175
5063689090,19.99
5223924767,60
5365153884,119.95
5285043276,126.99
5122903035,7.99
5140342471,8.99
5244892214,39.89
5220783140,51.99
5132276503,184.99
5182426851,1526.83
5139461096,899.99
4808952572,171.99
4809419914,215
4662139220,44.95
4763036253,73.31
4741410021,56.4
4804812401,29.99
4510175245,215.1
4642194094,64.99
4549893052,61.99
4382113991,140
4385292372,299.98
4409040617,1400
4449934321,921.23
4572205935,933.99
4705591219,130.48
4614264695,110
4656988222,32.99
4897961165,98.47
4948658123,74.52
4960242320,18.99
5715426244,54.95
5678828589,65
5371040273,54.45
5079582132,23.57
5239694300,23.57
5234695637,51.72
5071157408,69.96
5144903809,31.34
4839043482,26.55
4745605133,32.99
4774989954,110.78
4974540006,84.16
5102174795,28.48
5082390210,29.59
4989166443,157.6
5008058116,95
5101280353,29.93
5089799280,59.99
5125958175,31
5143434464,228.34
5172928823,66.49
5088491940,109.95
5016487250,18.99
5116358331,59
5089542822,76.66
5094943517,56
4917302822,140
4786893958,81.16
4708572401,76.5
4766084199,89
4795055945,13.01
4726102586,18.99
4785245608,11.49
4700905209,7
4453202603,129.99
4355021350,125
4241890806,87.99
4330801581,125
4496945577,17.02
4373820008,22.95
4525705359,28
4563595537,69.9
4400637769,59.9
4353789283,13.63
4476703675,55
4313267197,43.99
4333389568,106
4272268163,55.76
4247060095,11.59
4377510595,14.84
4297535768,11.88
4309551126,11.69
3846269872,14.73
3616320975,47.49
3758098008,19.28
3919623080,17.99
4032255015,300
3882766766,36
3980426431,71.99
3767535599,34.99
3643307731,33.12
3673551884,71.2
3099004902,7.88
2444379076,134.11
2880801385,275
2857541182,141.97
2736875952,520
2889858038,40
2952759522,29.99
2904651464,23.99
3119680595,21.99
3209962696,45
3203436948,209
3410114481,64.9
3491686145,64.9
3764417376,120
3627760928,58.99
3221728839,24
3217149466,14.99
3120272355,49.88
2997692311,27.88
3129637468,155
3285797305,55.99
3135343874,39.09
3130520358,61.98
2996945966,262.5
3069076711,350
3145761023,52.99
3086537315,90
3041799140,137
3038850985,15.29
3030676475,24.79
3066996120,23.99
3256814719,23.66
3560717936,30.45
3250242178,20
3237573873,20
3373706168,53.35
3273812262,41.59
3329631566,18.42
3379032908,59
3390372210,68.65
3272629326,86.39
3313897879,54.99
3312489904,18.99
3295875814,36.99
3282272605,49.95
3524820596,130
3531776636,58.99
3615181538,72.24
3831178959,73.24
3916108523,86.99
3797385224,295
3841201000,87.98
3794156466,148
3844351385,32.99
3818877362,20.51
4032241702,251.92
4063305050,250.92
4128796573,59.47
4101535995,139.97
3976948638,69.95
3929758785,70
3993628668,53.98
4053198429,74.65
3983144494,79.99
3576671767,49.99
3642156965,89
3654506819,50
3631424642,45
3743193531,39.98
3727111341,27.99
3432718154,35
3442129496,129
3475701380,66.07
3455731911,59.9
3537377134,13.87
3397187115,18.49
3465419693,104.98
3420112896,34.99
3463619267,55
3544973232,55
3564354620,39.97
3556559216,65
3654268030,29.79
3583466919,22.99
3552014128,52.99
3438326345,7.99
3420248520,7.19
3314409567,7.99
3321976615,130
3317129018,59.95
3155548414,101.38
3080098939,102.38
3146465248,110
3213884952,319
3134573444,10
3142049362,6
3132226860,5.1
3161599719,227.26
3312299315,228.26
3297795229,79.99
3330762351,13.99
3258311725,42.99
3190508610,80
3093216938,28.21
3232938332,8.53
3185425042,7.4
3185479101,17.99
3332094504,34.99
3275574610,24.99
3316683008,69.99
3394161416,109.88
3375997790,110.99
3335976518,50.95
3247353903,86.49
3354923757,499.99
3448119178,1150
3420193701,549.99
3399245238,549
3426529646,574
3412644998,40
3346584200,82.88
3355311496,63.49
3365752047,18.49
3345969203,15.99
3356176986,110.22
3304944920,19.99
3288950473,62.99
3319170901,88
3338890048,15.99
3410712372,30.99
3390435704,26.3
3420845884,34.99
3367127977,58.94
3368066799,60.5
3371257543,90
3373816958,89.95
3370295930,17.99
3317769214,7.99
3273756425,155
3171172508,19.94
3212962177,12.23
3214774292,14.65
3193504505,129.99
3203220875,14.94
3213722676,16
3175547196,4.99
3256350969,116.73
3265176585,115
3262644979,177.43
3276293900,175.55
3281061201,172.95
3316504361,68.04
3333657006,52.5
3381329191,179.99
3582987588,99.99
3560953387,109.99
3557986321,149.95
3495994564,24.95
3505477188,44.99
3488106467,229
3532599174,197
3494929113,179.99
3441763637,179.99
3475370256,59.99
3487699724,72.61
3594402691,79.79
3566939394,65
3683193712,60.12
3770229522,65
3707306173,18.95
3662295200,75
3676575981,35.99
3742827088,279
3901985539,155.36
3861831490,225
3822200106,29.99
3889020940,69.11
3867547719,43
4093705987,14.79
4212919911,107.56
4469117252,22.39
4199736520,39.5
4134767190,15.8
4112343300,117
4001916229,56
4022845730,195
3958065833,74.08
3940581988,99.99
4018965413,120
3974491489,52.99
3995572964,12.25
3979625902,120
4157148934,32.55
4164295442,70
4222888242,6.49
4237522843,7.32
4250112630,97.58
4181390010,243.95
4155381827,125.69
4112089481,131.76
4069120370,9.37
4084832103,21.99
4065895598,10.73
4124558889,38.95
4077254001,53.95
4030445072,44
4045993359,21.49
3778049024,37.99
3838130130,104.98
3830352069,49.99
3917142819,98.13
3859888131,89.99
3827588724,10
3851715726,39.95
3792757590,70
3749501856,59.38
3742748055,533.5
3063104570,502.73
3290448603,65
3417123139,45.95
3377704243,"Black"""
3346961926,"Black"""
3315466697,14.99
3059460627,14.99
3221751642,178.16
3284040048,165.75
3269360632,54.8
3366649823,60.22
3344063019,99.95
3330085315,34.99
3349845416,65
3322548147,154.08
3340404203,155.08
3310618588,127
3356910010,239.99
3426594646,44
3497748612,23.99
3498762116,44.95
3554439286,53.11
3475960739,52.9
3481466104,55.35
3506204486,85.29
3435801820,81.83
3367774557,81.51
3370579521,85.51
3366532054,82.8
3349613966,53.74
3360247349,72.44
3408098085,14.99
3387141915,14.8
3383764499,59
3324121324,25
3376737583,62.66
3372747846,126.47
3435744312,104.85
3445723754,69.15
3434809258,85
3412467834,189.99
3506933730,29.99
3471967520,14.79
3463625759,17
3486370082,12.57
3483431578,27.95
3505385987,28.02
3499387367,28.83
3531508720,28.75
3615828118,28.79
3571170510,34.99
3562238314,29.32
3586932176,28.45
3602763687,59.99
3634686068,56.99
3609927997,59.99
3672589342,107.99
3710065546,150
3745440578,85.99
3872283809,59.99
3987684186,83.49
3856061829,83.5
3883581668,183.99
3973292564,230
3927192474,215.95
4042524308,29
4080023363,25.21
4157184875,50.35
4188180600,11.99
4213260473,22.69
4339689442,29.99
4500730950,22.8
4638392428,30
4849062146,64
4645486246,49.28
4813287206,14.97
5343556482,12.44
5969855535,19.99
6092006971,48.98
5720251077,65
5545657295,83.76
5725035162,83.95
5532072311,495
5635560843,143.69
4993021697,298.78
4612831323,144.19
5015563456,143.09
4996160115,260.53
4940266781,298.73
4752464063,336.47
4911040461,293.99
4976765824,247.5
4970560298,91.22
4846272452,70.84
4786301542,26.25
4860628038,65.99
4826466938,49.49
4805632296,86.95
4762244474,110
4884886822,21.99
5250750575,34.19
5331719786,42.29
5323252537,41.69
5531872177,25.05
5623195997,39.99
5403653927,98
5355891235,48.06
5384892776,40.05
5418154665,41.32
5804247032,34.43
5803305524,100.79
5905560136,40
6206381460,13.99
6238015413,17.65
6209105142,16.77
6755795193,39.99
6504325267,120.74
6487293999,80
6645395797,33.99
6963784692,19.99
6810202753,75
6829095335,61.65
6943912954,5.9
6926346391,58.64
6633988873,53.12
6574990256,58.95
6545633139,252.88
6634776277,251.88
6825070740,48.42
6836936569,48.42
6262844602,49.15
6348296234,71.98
6341733237,49.95
6504194854,85
6410381455,62.9
6471217491,55
6529299589,55
6517390487,233
6467429942,199.85
6515713340,198.05
6500393256,214.99
6458942098,15.49
6896279078,76.66
6825700454,29.99
6742767343,275
6750440386,119
6758931030,79.37
6568800100,78.37
6520360056,45
6490638885,29.96
5496598039,39.95
5848063566,39.95
5770478451,4.89
5845656048,49.96
5740934168,13.99
6347836794,15.04
6198658815,14.6
5780764155,225
5858059876,229.95
6093787908,34.99
5925345408,97.5
5933372928,40.52
5977545745,40.81
5756710303,55.23
5745985821,54.7
5729296096,165
5587253351,51.99
5653747618,175.51
5676528707,65
5609971377,99.99
5909517630,49.99
5865136968,215.43
5714879155,178.95
5718023735,205.45
5671240831,"Size 9.5"""
5712106127,40
5799042060,74.99
5770550973,29.99
5842238586,50
5959279526,34.99
6194711495,54.99
6089064891,10.99
6201590434,4.99
6337628174,5.96
6431547586,5.05
6408881658,11.99
6659985887,59.99
6686294225,59.9
6671673493,60
6413836323,22.8
6479395124,271.64
6474784226,19.99
6592327507,60
6599515471,25.99
6615986322,55.13
6681444705,58.28
6643686404,79
6475329604,37.49
6441066887,37.99
6279024638,68
6122091567,37.99
6232667872,39.99
6335164892,110
6331422309,42.99
6346735710,51.98
6383105414,38.99
6454555816,78.99
6301963440,75
6340701565,69.9
6378632901,49.95
6386304534,39.99
6390672724,65
6447467967,59.99
6279128504,36.99
6294271612,70
6346546570,76.26
6341110984,77.36
6416025151,186.78
6416845742,161.99
6393094869,295
6406608048,86.98
6420042696,110
6557030843,86.89
6519889575,76.66
6402954687,159.99
6378356002,162.39
6409062819,424.95
6429593619,349.95
6475857111,139.29
6477828309,13.99
6487898586,5.75
6529351750,44.99
6521491709,58
6512693215,23.99
6477294354,39.95
6464539022,13.95
6499536744,11.95
6515321585,39.95
6558651418,11.95
6537929600,19.99
6548113819,60
6633436610,47.99
6648182380,60
6600878376,75.65
6620723761,58.99
6729223763,37.99
6821898724,148
6947795903,4.99
6892364370,119
6964275296,130
7093731211,269
7139621427,27.5
7213507974,28.5
6883732526,69.5
6952183242,34.99
7048201013,239.88
6944860514,239.99
7001712750,99.5
6891791430,211.95
6980826502,41.48
6927161701,30.22
6948331748,179.95
7130556704,129.99
7115722136,122.99
7117822794,124.99
7149827444,124.99
7002714977,169.99
7032699388,124.99
7065960832,144.95
7081726955,164.5
7083394303,164.99
7114461730,137.99
7063120268,139.99
7058821457,129.99
7073564772,173.51
6827425412,137.23
6890716750,139.99
6900237725,79.9
6842082300,80
6919346395,25.99
6949432035,57.75
7007360094,71.4
7067871184,8.27
7382558440,6.71
8266477338,13.34
8209050618,259
8330000111,74.42
8293035755,57.81
8381321200,944.99
8399598923,1300
8889102698,1300
8945981422,1039.99
8983555643,932.33
9151021089,109.01
9013335474,62.99
9094354021,199
8987040811,130
9033522014,43.69
9493578714,64.99
10529624647,9
11026918233,16.87
10734585656,39.99
10876756116,39.95
12004751236,33.99
11734973407,69
11852610450,44.99
11974386667,70
11561085979,37.99
10456853278,160
9352374507,112.99
9791649877,69.99
10442233719,125
10442165051,125
9883123077,74.99
10292371661,24.52
10164806261,16.99
10055423427,37.99
10583527799,0.99
10632674990,144
11066171356,78
10360455388,43.99
10756225162,64.74
10553590036,44.14
10661460872,109.98
10084880016,65
10496037616,99
10252979330,19.49
10229001841,189.95
10203318330,144.51
10470577835,109.98
10312716681,74.95
10370714378,38
10453381650,35
10415413843,69.99
10711263460,49.99
10612299585,209
10609525767,188.1
10497527596,49.95
10487976073,30.79
10261989674,39.99
10340881944,30.88
10432244355,30.82
10319876749,32.57
10284392843,48
10325917979,219.99
10337749269,119
10369809306,18.59
10340045284,199.95
9861866433,115
9572348580,199.95
8644864335,89.99
8944279139,229.99
9133817995,26.99
9083715053,53.98
9286055404,80
9364710627,24.99
9339910963,26.99
9289374235,59.39
9358441335,47.99
9312340020,8.99
9288722581,79.99
9258715472,72.59
9020848475,119.99
8970719083,59.99
9132941526,148.95
9066995409,170
9085487925,71.98
9107313927,75
9204384754,59.99
9199366517,55.95
9286647694,35.99
9234845697,39.92
9184728961,36.99
9147297036,59
9178145243,99.95
9025464112,29.99
9089312935,375
9093420855,178.95
9148340524,77.97
9117106217,25.99
9067854884,126.18
9120159589,22.98
9480380026,29.99
9646846465,22.99
9615468145,29.99
9677437248,110.99
9743676240,540
9931412644,52.03
9877681032,67.05
9889124590,79.29
9624021892,72.48
9649385919,79.9
9666424848,79.95
9690463177,69.93
9635571708,130.82
9633710359,94.99
9619198525,149.9
9682008337,526.25
9672709264,210.5
9659269452,163.65
9483211005,94.14
9470698215,72.71
9575631549,54.95
9573385118,24.88
9546132575,12.99
9661922446,5.99
9633311305,80.79
9611532319,89.77
9627902106,59.9
9693198750,110
9761887632,38.49
9713776587,135
9734618878,205
9705099355,174.95
9743018924,22.6
9752315689,23.4
9818599994,20.11
9851461946,99.99
9815156618,17.99
9851764897,115
10204214839,99.98
10127644784,64.95
10138078870,55
10196303437,28.99
10169814232,27.9
10218348388,94.43
10180488274,94.43
10162029114,80
10044471117,115.9
10050854099,179.99
10083501603,124.04
10474463658,127.06
10472100602,127.6
10420469172,128.57
10482565592,99.99
10813913071,139.6
10974828655,95.49
10997420362,125
11394596830,164.02
11194834676,160.72
11181852070,116.99
11642863554,62
11820110421,47.98
10989660280,25.95
11222575748,30.99
11226736982,21.59
11357385316,19.99
11224670783,61.5
11333339468,360.32
11548965779,360.41
11426817526,396.65
11442241390,554.88
11262273136,69.99
11215181107,29.9
11271073434,49.9
11377924616,45
11900441939,146.95
11850398479,144.7
12021432968,199.99
12023262925,144.25
11695081878,110
11827902946,82.5
12022735372,399.5
11916054235,69.99
11848658575,33.99
11871816579,43
11772895899,28.94
11720648987,31.45
11782628755,30.99
11780661280,62.99
11943536630,42.92
12122431239,99.99
12462935160,56.03
12355811709,86.33
12400766376,72
12159115875,66.96
12249086971,71.75
12313376414,70.75
12357837893,139.99
12390863077,249.95
12421967470,294
12344888048,27.6
12512497969,40
12521776922,129.99
12534369129,495
12484761985,29.99
12595490539,110
12691945028,63.99
12688510068,33.15
12725090633,65
12857473134,70
13395445163,75
13882988216,67.5
14807189352,99.99
14436754927,100
14396194094,100
14581389977,57.48
14994286713,56.48
15682769405,55.95
15645617392,32.25
15450507055,89.99
15492554222,13.19
16050407461,65
16429024775,44.99
16786368910,29.99
18571869009,62.08
16300254795,79.99
14513695758,55
14618030536,52.52
14661966429,79.95
14528815565,59.99
14608685049,7.9
12519135996,8.28
12956730411,16.99
13266554392,89.99
13178601992,103.99
13234840657,229
13393372620,166.27
14625779851,166.25
14284036613,262
14486616700,130.18
14423545371,165.43
14856911163,165.4
14905439337,135.94
14848013909,166.23
14393026385,129.95
14537488261,132.85
14797955301,171.96
14834831700,154.95
14866260449,229
14834377926,158.12
14850351605,155.23
15659186515,173.92
15962015276,171.5
16331615570,172.62
16625849489,163.75
16837411920,166.27
16588240157,165.4
16764422010,1.99
17141080574,108
17170799127,25.99
16063448932,52.48
15973053725,19.99
16229677099,69.99
16146290349,74.49
16010322103,150
16237219721,130.26
16286329282,240
16610905026,135.01
16916338976,145.89
17051064834,240
16946913346,20.25
17468244508,15.95
18041455273,39.59
18077985665,71.98
18877442096,75
18992415818,59.99
18511906560,80
18860247630,82.6
19101427518,76.49
19103684801,265
19794459608,64.99
20258543188,57.99
20649259919,90
20329978338,78
20526235270,15.99
20620991547,49.63
19824773912,650
18635275050,650
19261188310,650
18100188612,650
19060468862,650
19801195767,650
19974334865,650
20107761880,650
20265831337,650
19265847025,650
17847435957,650
15798760668,650
16821676707,650
17107266418,650
18185299687,650
17028630158,650
16859314109,650
15220718764,650
15794781102,650
15698465531,650
16983801541,650
17008241726,650
16893415156,650
16675587066,650
17414322808,650
17557597716,650
17911915755,650
18591158323,650
18421262063,650
18285857775,650
19229356147,650
19137747435,650
19124327856,650
19320511927,650
19310642460,650
19604036563,650
19530680104,63.99
19026699552,120
19000400018,19.99
19083656460,249.28
19255408766,250.28
19436033390,26
19727334977,117.57
19707045565,2799.95
20015137622,45
19903192286,40
20062753908,35
19665994145,34.16
20367443800,34.26
20619704237,235
20876159410,58.99
21475836448,56.98
21457669552,345
21547126640,64.99
21975104909,17.39
23179524919,10.79
23691443738,89.99
24301634925,34.39
25080858487,43.14
25373374563,99.99
25757608890,89.99
26053077975,264
28123369330,16.95
28649119972,135
29170965564,138
30176934751,37.99
28150631936,220
29471223857,159.99
29540290794,139.99
28392885375,59.85
28330874003,34.99
30043626195,3.19
30856574835,75
32479082015,59.99
34068630559,61.95
33361091114,122.95
35525744380,125
37933704066,64.99
39952841999,65.46
37690456715,15
36017660894,13.05
33347170525,11.09
35264171110,26.91
36901102917,36.46
35594903085,64.99
37414813240,192.99
39407633763,212.08
40732491835,18.97
41177190057,71.99
41124262595,34.99
43994968834,35.94
46888622160,75
44748237218,35.99
45957247989,39.95
46260465854,28.76
48295501718,28.76
48471330146,65.17
43585351533,59.99
44530631894,209.38
41082567339,190.54
40402259202,114.99
41291821423,99.9
43548031452,39.9
41788418974,119.99
42470734800,60
44643512689,33.99
44111929173,31.99
44384244937,66.08
45037797053,79.99
42807952581,84.6
42495001716,94
40677994354,80.89
41897190525,19.95
42268942193,67.56
41690395783,23.89
40735082695,23.89
39980058373,25.13
41167015221,24.88
42118211083,32.8
42740618673,45.95
42751085999,27.99
42863758795,24.99
41391217675,48
42262222823,35.98
41397076604,59.95
39005033499,54.65
38438497236,59.49
39447604438,69.99
38778935907,39.99
36734255488,58.95
32880721300,52.87
31748939343,40.64
36665393517,24.95
38158677672,39.99
37415031061,59.95
46376428080,75
43915296559,37.99
46264340367,43.99
44957775265,49.99
45366654309,44.99
42433788244,219
41663929265,24.99
44013533097,19.99
46279316161,24.99
44924534585,27.57
45435913868,28.09
47388334773,29.53
44804603885,10.89
44684649516,12.21
46239970790,14.49
47749461443,60
53643452554,80.55
53006426108,44.5
55734179251,28.79
56417337745,99.99
55145196472,49.99
55791120000,80.99
60241844923,39.99
64111163866,27.33
67230528989,154.95
71394704654,157.28
69038855081,9.98
72260183303,59.98
71527949443,16.99
68710871037,blue
69265141208,125
67520478838,79.99
66106992038,103.49
67743202431,52.24
68593954170,169.99
71625870868,54.99
72241507489,38.95
71929882019,54.95
72441993792,24.97
72445588933,6.97
75699786263,109.95
75482724984,26
77775374625,22.42
80905039782,26
75734114962,22
75812181334,41
70087101256,34.95
72417728536,71.98
76077049312,75
76132843874,116
69999555938,115
69963847482,110
68263826801,73.89
68907352119,65.99
68412822896,90
64311123695,85
52265453816,41.99
60267886368,30.09
60068678195,38.84
59377995376,64.79
67377945990,66.36
65061185838,80
64751811835,98.39
60202370872,109.32
60203040223,39.95
62892069389,229.95
61081971156,160.99
65122213849,63.96
64569365079,79.95
69691950752,106.91
69270823146,17
69086146650,16.8
72008428789,15
73094870674,11.41
73195646776,110.95
71681069637,189.95
70225033578,224.93
71876277937,83.98
72589262957,84.98
73529314833,192.95
76589293760,126.49
79282158943,34.99
79457603224,65
80205238020,45.45
90525666972,69
93864253934,63
96942498331,70
94403031755,56.7
95203392843,56.7
93218297189,119.99
92982539106,42
94954808115,70
1.00E+11,134.95
1.00E+11,135
99981911326,135
98695054084,43.19
